Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province
390000,9800,APARTMENT,APARTMENT,GOOD,2,108.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Deinze,East Flanders
269000,1150,APARTMENT,APARTMENT,TO_RENOVATE,2,78.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Woluwe-Saint-Pierre,Brussels Capital
395000,4000,APARTMENT,APARTMENT,GOOD,4,177.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège
439000,8400,APARTMENT,APARTMENT,GOOD,2,137.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
395000,8300,APARTMENT,APARTMENT,GOOD,2,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
329000,9920,APARTMENT,APARTMENT,GOOD,2,89.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Lievegem,East Flanders
145000,7320,HOUSE,HOUSE,GOOD,2,96.0,0,1.0,0.0,235.0,2.0,0.0,0.0,Bernissart,Hainaut
245000,2150,APARTMENT,SERVICE_FLAT,GOOD,1,56.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Borsbeek,Antwerp
450000,9000,APARTMENT,SERVICE_FLAT,GOOD,2,107.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
419000,9185,APARTMENT,DUPLEX,JUST_RENOVATED,4,222.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Wachtebeke,East Flanders
546950,9100,HOUSE,VILLA,AS_NEW,4,170.0,0,0.0,0.0,504.0,4.0,0.0,0.0,Sint-Niklaas,East Flanders
262500,8370,APARTMENT,APARTMENT,GOOD,2,74.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
215000,1070,APARTMENT,APARTMENT,GOOD,1,54.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
225000,9000,APARTMENT,FLAT_STUDIO,GOOD,1,35.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
343000,9051,APARTMENT,APARTMENT,GOOD,2,127.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
399000,1851,HOUSE,HOUSE,GOOD,3,140.0,0,0.0,0.0,383.0,4.0,0.0,0.0,Grimbergen,Flemish Brabant
199000,2300,APARTMENT,APARTMENT,JUST_RENOVATED,1,62.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Turnhout,Antwerp
289500,8500,HOUSE,HOUSE,GOOD,3,150.0,0,1.0,0.0,120.0,2.0,0.0,0.0,Kortrijk,Other
375000,4420,HOUSE,HOUSE,AS_NEW,4,208.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Saint-Nicolas,Liège
340000,8430,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other
369000,9820,HOUSE,HOUSE,GOOD,3,170.0,0,1.0,0.0,520.0,3.0,0.0,0.0,Merelbeke,East Flanders
379000,2620,HOUSE,HOUSE,GOOD,3,153.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Hemiksem,Antwerp
275655,3800,HOUSE,HOUSE,GOOD,3,171.0,0,0.0,0.0,150.0,3.0,0.0,0.0,Sint-Truiden,Limburg
349000,9170,HOUSE,HOUSE,GOOD,4,174.0,0,1.0,0.0,440.0,3.0,0.0,0.0,Sint-Gillis-Waas,East Flanders
260000,7750,APARTMENT,APARTMENT,GOOD,3,200.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Mont-de-l'Enclus,Hainaut
281900,2300,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Turnhout,Antwerp
259000,2200,APARTMENT,GROUND_FLOOR,GOOD,2,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Herentals,Antwerp
189900,2500,APARTMENT,DUPLEX,AS_NEW,2,153.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Lier,Antwerp
185000,1082,APARTMENT,APARTMENT,GOOD,2,73.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Berchem-Sainte-Agathe,Brussels Capital
314500,8890,APARTMENT,APARTMENT,GOOD,2,159.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Moorslede,Other
188000,6760,HOUSE,HOUSE,GOOD,3,116.0,0,0.0,0.0,56.0,2.0,0.0,0.0,Virton,Luxembourg
645500,9820,APARTMENT,APARTMENT,GOOD,3,156.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Merelbeke,East Flanders
465000,8460,HOUSE,HOUSE,GOOD,3,146.0,0,1.0,0.0,342.0,3.0,0.0,0.0,Oudenburg,Other
219000,8490,HOUSE,HOUSE,GOOD,4,167.0,0,1.0,0.0,284.0,3.0,0.0,0.0,Jabbeke,Other
239000,2660,APARTMENT,APARTMENT,GOOD,2,72.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Antwerpen,Antwerp
99000,6800,APARTMENT,APARTMENT,TO_RENOVATE,1,56.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Libramont-Chevigny,Luxembourg
298000,2580,HOUSE,HOUSE,GOOD,3,163.0,0,1.0,0.0,380.0,3.0,0.0,0.0,Putte,Antwerp
285000,9940,APARTMENT,APARTMENT,JUST_RENOVATED,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Evergem,East Flanders
170000,9700,APARTMENT,APARTMENT,GOOD,2,60.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Oudenaarde,East Flanders
150000,3650,APARTMENT,APARTMENT,GOOD,2,108.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Dilsen-Stokkem,Limburg
150000,8670,APARTMENT,APARTMENT,GOOD,1,41.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Koksijde,Other
400000,1040,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Bruxelles,Brussels Capital
98000,9600,APARTMENT,APARTMENT,GOOD,1,49.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Renaix,East Flanders
160000,8800,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,Other
295000,8700,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Tielt,Other
419000,2000,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,0.0,0.0,1.0,0.0,0.0,Antwerpen,Antwerp
545000,8620,APARTMENT,APARTMENT,GOOD,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Nieuwpoort,Other
320000,8430,APARTMENT,APARTMENT,GOOD,2,74.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other
188000,3300,APARTMENT,APARTMENT,GOOD,2,87.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Tienen,Other
445000,1150,APARTMENT,APARTMENT,AS_NEW,2,120.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Woluwe-Saint-Pierre,Brussels Capital
340000,1000,APARTMENT,APARTMENT,GOOD,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
265000,8400,APARTMENT,APARTMENT,GOOD,1,45.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Oostende,Other
436000,3120,APARTMENT,APARTMENT,GOOD,3,162.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Tremelo,Flemish Brabant
175000,4280,APARTMENT,APARTMENT,GOOD,2,103.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Hannut,Other
399000,2640,HOUSE,HOUSE,GOOD,3,200.0,0,1.0,0.0,150.0,2.0,0.0,0.0,Mortsel,Antwerp
139000,4020,APARTMENT,APARTMENT,AS_NEW,2,78.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège
179000,4000,APARTMENT,DUPLEX,TO_RENOVATE,3,123.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège
225000,6700,HOUSE,HOUSE,GOOD,3,140.0,0,1.0,0.0,85.0,2.0,0.0,0.0,Arlon,Luxembourg
285000,8000,HOUSE,HOUSE,JUST_RENOVATED,1,85.0,0,1.0,0.0,85.0,3.0,0.0,0.0,Brugge,Other
149000,4682,HOUSE,HOUSE,GOOD,3,117.0,0,0.0,0.0,428.0,3.0,0.0,0.0,Oupeye,Liège
375000,1853,HOUSE,HOUSE,TO_RENOVATE,4,160.0,0,1.0,0.0,90.0,3.0,0.0,0.0,Grimbergen,Flemish Brabant
155000,8670,APARTMENT,APARTMENT,JUST_RENOVATED,1,39.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Koksijde,Other
295000,9280,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,4,265.0,0,1.0,0.0,180.0,3.0,0.0,0.0,Lebbeke,East Flanders
125000,9900,HOUSE,HOUSE,TO_RENOVATE,2,91.0,0,0.0,0.0,115.0,2.0,0.0,0.0,Eeklo,East Flanders
349000,2170,HOUSE,HOUSE,GOOD,3,115.0,0,1.0,0.0,192.0,2.0,0.0,0.0,Antwerpen,Antwerp
585000,8300,APARTMENT,DUPLEX,AS_NEW,2,114.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other
595000,8400,APARTMENT,APARTMENT,JUST_RENOVATED,3,131.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
179000,1140,APARTMENT,PENTHOUSE,AS_NEW,1,40.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Evere,Brussels Capital
200000,7110,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,3,220.0,0,1.0,0.0,0.0,3.0,0.0,0.0,La Louvière,Hainaut
239000,2570,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,102.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Duffel,Antwerp
765000,8300,APARTMENT,APARTMENT,AS_NEW,3,81.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other
250000,8560,HOUSE,HOUSE,GOOD,3,117.0,0,0.0,0.0,323.0,3.0,0.0,0.0,Wevelgem,Other
649000,1200,APARTMENT,PENTHOUSE,AS_NEW,4,175.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital
249000,1070,APARTMENT,APARTMENT,GOOD,3,105.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
95000,9280,HOUSE,HOUSE,GOOD,1,57.0,0,0.0,0.0,270.0,3.0,0.0,0.0,Lebbeke,East Flanders
745000,1950,APARTMENT,PENTHOUSE,GOOD,4,200.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kraainem,Flemish Brabant
265000,9940,HOUSE,HOUSE,AS_NEW,3,132.0,0,0.0,0.0,380.0,4.0,0.0,0.0,Evergem,East Flanders
380000,9000,APARTMENT,DUPLEX,GOOD,2,140.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
560000,2018,APARTMENT,APARTMENT,GOOD,2,174.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
200000,9900,APARTMENT,DUPLEX,GOOD,2,108.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Eeklo,East Flanders
375000,8430,APARTMENT,APARTMENT,GOOD,2,76.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other
159000,7382,APARTMENT,GROUND_FLOOR,GOOD,2,80.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Quiévrain,Hainaut
259000,1180,APARTMENT,APARTMENT,TO_RENOVATE,1,75.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Uccle,Brussels Capital
312000,2830,HOUSE,HOUSE,TO_BE_DONE_UP,4,204.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Willebroek,Antwerp
270000,6790,APARTMENT,APARTMENT,GOOD,2,88.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Aubange,Luxembourg
449000,2930,HOUSE,HOUSE,GOOD,3,152.0,0,1.0,0.0,176.0,2.0,0.0,0.0,Brasschaat,Antwerp
184900,1070,APARTMENT,APARTMENT,TO_RENOVATE,2,65.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
399000,8000,APARTMENT,APARTMENT,GOOD,2,169.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Brugge,Other
329000,6230,APARTMENT,DUPLEX,GOOD,2,115.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Pont-à-Celles,Hainaut
275000,1060,APARTMENT,APARTMENT,GOOD,2,158.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Saint-Gilles,Brussels Capital
289000,1090,APARTMENT,APARTMENT,AS_NEW,2,110.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Jette,Brussels Capital
375000,9700,APARTMENT,APARTMENT,GOOD,2,130.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Oudenaarde,East Flanders
285000,2600,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,1,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
250000,7880,HOUSE,HOUSE,JUST_RENOVATED,4,190.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Flobecq,Hainaut
395000,9230,APARTMENT,APARTMENT,GOOD,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Wetteren,East Flanders
329000,1070,APARTMENT,APARTMENT,AS_NEW,3,100.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Anderlecht,Brussels Capital
115000,6880,APARTMENT,APARTMENT,AS_NEW,2,65.0,0,0.0,0.0,0.0,4.0,0.0,0.0,Bertrix,Luxembourg
365000,1050,APARTMENT,DUPLEX,GOOD,3,150.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital
385000,1180,APARTMENT,APARTMENT,GOOD,3,117.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Uccle,Brussels Capital
345000,8790,APARTMENT,APARTMENT,GOOD,2,172.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Waregem,Other
320000,8400,APARTMENT,TRIPLEX,JUST_RENOVATED,3,113.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Oostende,Other
420000,9680,HOUSE,HOUSE,GOOD,3,154.0,0,1.0,0.0,302.0,3.0,0.0,0.0,Maarkedal,East Flanders
465000,9870,HOUSE,HOUSE,GOOD,3,218.0,0,1.0,0.0,401.0,3.0,0.0,0.0,Zulte,East Flanders
539000,8300,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
798000,8300,APARTMENT,APARTMENT,GOOD,2,99.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other
243650,9200,APARTMENT,APARTMENT,GOOD,2,72.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Dendermonde,East Flanders
149000,4020,HOUSE,HOUSE,GOOD,1,70.0,0,1.0,0.0,45.0,2.0,0.0,0.0,Liège,Liège
169000,8940,HOUSE,HOUSE,TO_RENOVATE,3,165.0,0,1.0,0.0,250.0,3.0,0.0,0.0,Wervik,Other
149000,4000,APARTMENT,APARTMENT,GOOD,1,59.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège
299000,3500,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Hasselt,Limburg
159000,4680,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,76.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oupeye,Liège
199000,5100,APARTMENT,APARTMENT,GOOD,1,65.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Namur,Namur
305000,1040,APARTMENT,APARTMENT,GOOD,2,71.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital
195000,7800,HOUSE,VILLA,GOOD,2,126.0,0,1.0,0.0,0.0,4.0,0.0,0.0,Ath,Hainaut
79000,7390,HOUSE,HOUSE,TO_RENOVATE,4,124.0,0,1.0,0.0,200.0,2.0,0.0,0.0,Quaregnon,Hainaut
249000,1020,APARTMENT,GROUND_FLOOR,TO_BE_DONE_UP,3,105.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital
550000,1150,APARTMENT,SERVICE_FLAT,GOOD,2,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital
249000,1120,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,75.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Bruxelles,Brussels Capital
431400,8750,HOUSE,HOUSE,GOOD,3,224.0,0,1.0,0.0,297.0,3.0,0.0,0.0,Wingene,Other
99000,4000,APARTMENT,FLAT_STUDIO,GOOD,1,25.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège
185000,2880,HOUSE,HOUSE,GOOD,2,75.0,0,0.0,0.0,60.0,3.0,0.0,0.0,Bornem,Antwerp
395000,1030,APARTMENT,APARTMENT,AS_NEW,3,111.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital
219900,2140,APARTMENT,APARTMENT,GOOD,2,82.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
235000,1800,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Vilvoorde,Flemish Brabant
745000,1150,APARTMENT,APARTMENT,AS_NEW,3,136.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Woluwe-Saint-Pierre,Brussels Capital
440000,3500,HOUSE,HOUSE,GOOD,3,194.0,0,0.0,0.0,109.0,3.0,0.0,0.0,Hasselt,Limburg
280000,9000,HOUSE,HOUSE,GOOD,3,95.0,0,1.0,0.0,36.0,2.0,0.0,0.0,Gent,East Flanders
169000,8370,APARTMENT,APARTMENT,GOOD,1,43.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
305000,9820,APARTMENT,APARTMENT,AS_NEW,1,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Merelbeke,East Flanders
715000,1200,HOUSE,HOUSE,AS_NEW,4,186.0,0,1.0,0.0,186.0,2.0,0.0,0.0,Woluwe-Saint-Lambert,Brussels Capital
299000,3800,HOUSE,HOUSE,JUST_RENOVATED,3,186.0,0,1.0,0.0,80.0,3.0,0.0,0.0,Sint-Truiden,Limburg
259000,2640,APARTMENT,APARTMENT,JUST_RENOVATED,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mortsel,Antwerp
259000,2020,APARTMENT,APARTMENT,GOOD,1,71.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
500000,1170,APARTMENT,APARTMENT,GOOD,3,160.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Watermael-Boitsfort,Brussels Capital
198000,2660,APARTMENT,APARTMENT,GOOD,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
685000,8300,APARTMENT,APARTMENT,JUST_RENOVATED,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
369000,2070,APARTMENT,DUPLEX,AS_NEW,2,114.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Zwijndrecht,Antwerp
245000,8940,APARTMENT,GROUND_FLOOR,GOOD,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Wervik,Other
429000,9940,HOUSE,HOUSE,AS_NEW,3,131.0,0,1.0,0.0,257.0,2.0,0.0,0.0,Evergem,East Flanders
263000,3001,APARTMENT,APARTMENT,AS_NEW,1,50.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant
590000,9000,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,4,223.0,0,1.0,0.0,120.0,3.0,0.0,0.0,Gent,East Flanders
425000,1000,APARTMENT,APARTMENT,GOOD,1,64.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
239000,2060,APARTMENT,APARTMENT,GOOD,1,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
775000,8301,APARTMENT,APARTMENT,GOOD,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
495000,9810,HOUSE,HOUSE,AS_NEW,4,150.0,0,1.0,0.0,292.0,3.0,0.0,0.0,Nazareth,East Flanders
299000,8370,HOUSE,HOUSE,GOOD,2,109.0,0,0.0,0.0,46.0,3.0,0.0,0.0,Blankenberge,Other
189000,8400,APARTMENT,APARTMENT,GOOD,2,81.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
379000,2300,HOUSE,HOUSE,GOOD,3,150.0,0,1.0,0.0,297.0,3.0,0.0,0.0,Turnhout,Antwerp
168000,8400,APARTMENT,APARTMENT,GOOD,3,100.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Oostende,Other
239000,1000,APARTMENT,APARTMENT,GOOD,2,69.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
665000,8300,APARTMENT,APARTMENT,GOOD,2,97.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other
699000,2950,APARTMENT,APARTMENT,GOOD,3,213.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kapellen,Antwerp
240000,9070,HOUSE,HOUSE,TO_RENOVATE,3,150.0,0,0.0,0.0,120.0,3.0,0.0,0.0,Destelbergen,East Flanders
220000,6791,HOUSE,MIXED_USE_BUILDING,TO_BE_DONE_UP,2,151.0,0,0.0,0.0,195.0,2.0,0.0,0.0,Aubange,Luxembourg
235000,4500,HOUSE,HOUSE,TO_BE_DONE_UP,3,160.0,0,1.0,0.0,66.0,2.0,0.0,0.0,Huy,Liège
149000,6220,APARTMENT,APARTMENT,AS_NEW,1,65.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Fleurus,Hainaut
695000,1050,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,144.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Ixelles,Brussels Capital
325000,9320,APARTMENT,APARTMENT,JUST_RENOVATED,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders
450000,1040,APARTMENT,APARTMENT,AS_NEW,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital
169000,1070,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,53.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
299000,9000,APARTMENT,APARTMENT,GOOD,2,91.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
225000,1070,APARTMENT,APARTMENT,AS_NEW,1,52.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
320000,9900,APARTMENT,APARTMENT,GOOD,2,91.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Eeklo,East Flanders
595000,8300,APARTMENT,APARTMENT,AS_NEW,2,62.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
99000,4800,APARTMENT,APARTMENT,GOOD,4,191.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Verviers,Liège
635000,9800,HOUSE,HOUSE,GOOD,4,201.0,0,1.0,0.0,308.0,3.0,0.0,0.0,Deinze,East Flanders
389000,8400,APARTMENT,APARTMENT,GOOD,2,103.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
395000,2940,HOUSE,HOUSE,GOOD,3,158.0,0,1.0,0.0,400.0,3.0,0.0,0.0,Stabroek,Antwerp
354223,1800,APARTMENT,APARTMENT,AS_NEW,2,110.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Vilvoorde,Flemish Brabant
249000,8780,HOUSE,HOUSE,GOOD,3,194.0,0,1.0,0.0,163.0,3.0,0.0,0.0,Oostrozebeke,Other
135000,4500,HOUSE,HOUSE,GOOD,2,111.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Huy,Liège
99000,4680,HOUSE,HOUSE,TO_RENOVATE,2,92.0,0,1.0,0.0,102.0,2.0,0.0,0.0,Oupeye,Liège
249000,1070,APARTMENT,APARTMENT,JUST_RENOVATED,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
335000,1150,APARTMENT,APARTMENT,GOOD,3,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital
387000,9630,HOUSE,HOUSE,GOOD,3,101.0,0,0.0,0.0,255.0,3.0,0.0,0.0,Zwalm,Hainaut
249900,2610,APARTMENT,APARTMENT,GOOD,3,100.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp
170000,6700,APARTMENT,APARTMENT,GOOD,1,43.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Arlon,Luxembourg
280000,4050,APARTMENT,APARTMENT,GOOD,2,136.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Chaudfontaine,Liège
149900,6927,HOUSE,HOUSE,TO_RENOVATE,3,130.0,0,1.0,0.0,280.0,4.0,0.0,0.0,Tellin,Luxembourg
277696,8540,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Deerlijk,Other
399000,2000,APARTMENT,PENTHOUSE,GOOD,2,107.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
299000,8380,APARTMENT,APARTMENT,AS_NEW,3,89.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Brugge,Other
475000,2000,APARTMENT,APARTMENT,GOOD,2,146.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp
275000,1020,APARTMENT,DUPLEX,TO_RENOVATE,3,120.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Bruxelles,Brussels Capital
399500,2630,APARTMENT,APARTMENT,GOOD,3,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aartselaar,Antwerp
465000,9000,APARTMENT,DUPLEX,AS_NEW,3,145.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
825000,8300,APARTMENT,APARTMENT,AS_NEW,1,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
339000,3550,HOUSE,HOUSE,AS_NEW,4,190.0,0,0.0,0.0,281.0,3.0,0.0,0.0,Heusden-Zolder,Limburg
259000,7700,APARTMENT,APARTMENT,GOOD,2,108.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Mouscron,Hainaut
275000,8670,HOUSE,HOUSE,AS_NEW,2,93.0,0,0.0,0.0,200.0,4.0,0.0,0.0,Koksijde,Other
329000,2880,HOUSE,HOUSE,GOOD,2,143.0,0,1.0,0.0,390.0,2.0,0.0,0.0,Bornem,Antwerp
479000,8000,HOUSE,HOUSE,GOOD,4,190.0,0,0.0,0.0,175.0,2.0,0.0,0.0,Brugge,Other
279000,1800,APARTMENT,DUPLEX,GOOD,2,82.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Vilvoorde,Flemish Brabant
195000,6870,HOUSE,HOUSE,GOOD,3,193.0,0,0.0,0.0,250.0,2.0,0.0,0.0,Saint-Hubert,Luxembourg
549000,8300,APARTMENT,PENTHOUSE,AS_NEW,2,77.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other
